"销售网点分玩法销售统计","","","","","","","","",""
"JX201","","","","","","","","",""
"日期范围：","2018-08-16~2018-08-16","","","","打印时间：","","","2018-08-17 11:50:01",""
"","","","","","","","","",""
"网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3301003021","普通门店","0473","数字密码","0","0","0","0","4","60"
"3301003022","普通门店","0373","我爱中国","0","0","0","0","2","30"
"3301003022","普通门店","0380","中国红","0","0","0","0","1","10"
"3301003022","普通门店","0391","10来运转","0","0","0","0","1","20"
"3301003022","普通门店","0408","7","0","0","0","0","2","70"
"3301003022","普通门店","0416","点石成金","0","0","0","0","3","80"
"3301003022","普通门店","0444","西游记","0","0","0","0","1","20"
"3301003022","普通门店","0451","麻辣6","0","0","0","0","4","25"
"3301003022","普通门店","0453","旺旺","0","0","0","0","1","5"
"3301003022","普通门店","0465","十倍幸运","0","0","0","0","2","30"
"3301003022","普通门店","0468","巅峰对决","0","0","0","0","1","5"
"3301003022","普通门店","0473","数字密码","0","0","0","0","1","20"
"3301003029","普通门店","0267","甜蜜蜜","0","0","0","0","2","10"
"3301003029","普通门店","0408","7","0","0","0","0","1","50"
"3301003029","普通门店","0416","点石成金","0","0","0","0","3","140"
"3301003029","普通门店","0442","天下名钻","0","0","0","0","3","35"
"3301003030","普通门店","0250","八方来财","0","0","0","0","1","20"
"3301003030","普通门店","0267","甜蜜蜜","0","0","0","0","1","5"
"3301003030","普通门店","0474","动起来","0","0","0","0","3","15"
"3301003030","普通门店","0475","动起来","0","0","0","0","5","85"
"3301003031","普通门店","0267","甜蜜蜜","0","0","0","0","3","40"
"3301003031","普通门店","0292","绿翡翠9","0","0","0","0","7","110"
"3301003031","普通门店","0374","超值8","0","0","0","0","2","70"
"3301003031","普通门店","0391","10来运转","0","0","0","0","4","240"
"3301003031","普通门店","0416","点石成金","0","0","0","0","4","100"
"3301003031","普通门店","0445","20倍现金","0","0","0","0","10","280"
"3301003031","普通门店","0446","天降财神","0","0","0","0","1","100"
"3301003031","普通门店","0451","麻辣6","0","0","0","0","5","40"
"3301003043","普通门店","0292","绿翡翠9","0","0","0","0","2","30"
