"37","山东","3716","泰安市","371662","市辖二区","门店","3716016059","3716016059","2018-08-14","0431","粉橙蓝","3716016059101","5.0","3504310178655","3504310178655086","8","5.0","3716016148","2018-04-28","激活"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0375","黄金之城","3789000000702","10.0","360375100185459","360375100185459040","9","10.0","3707003601","2018-08-08","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0416","点石成金","3724230088701","20.0","3504160948783","3504160948783021","12","20.0","3724220011","2018-08-08","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0267","甜蜜蜜","3724230088701","5.0","3502673047167","3502673047167009","10","5.0","3724220011","2018-08-07","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0267","甜蜜蜜","3724230088701","5.0","3502673047167","3502673047167008","10","5.0","3724220011","2018-08-07","激活"
"37","山东","3712","潍坊市","371224","临朐县","门店","3712012935","3712012935","2018-08-14","0267","甜蜜蜜","3712012935101","5.0","3502673032764","3502673032764013","10","5.0","3712013192","2018-06-28","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0267","甜蜜蜜","3724230088701","5.0","3502673047167","3502673047167007","9","10.0","3724220011","2018-08-07","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0292","绿翡翠9","3724230088701","10.0","3502923943207","3502923943207047","10","10.0","3724220011","2018-08-06","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834179","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3709","枣庄市","370903","薛城区","门店","3709009456","3709009456","2018-08-14","0322","麻辣6","3709009456101","5.0","3503222944199","3503222944199027","10","5.0","3709009456","2018-05-09","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834044","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0267","甜蜜蜜","3724230088701","5.0","3502673047167","3502673047167004","10","5.0","3724220011","2018-08-07","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834043","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834054","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834030","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0465","十倍幸运","3724230088701","10.0","3504650194337","3504650194337029","9","20.0","3724220011","2018-08-14","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834022","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0292","绿翡翠9","3724230088701","10.0","3502923943207","3502923943207050","9","15.0","3724220011","2018-08-06","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834020","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834289","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834299","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0463","体彩顶呱刮十周年庆","3789000000702","10.0","3504630332989","3504630332989057","8","10.0","3701002619","2018-07-17","激活"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0446","天降财神","3789000000702","30.0","360446000355815","360446000355815015","9","50.0","3703004946","2018-07-26","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834013","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0267","甜蜜蜜","3724230088701","5.0","3502673047167","3502673047167002","10","5.0","3724220011","2018-08-07","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834014","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0465","十倍幸运","3724230088701","10.0","3504650194337","3504650194337028","10","10.0","3724220011","2018-08-14","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834005","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0463","体彩顶呱刮十周年庆","3789000000702","10.0","3504630332989","3504630332989006","8","10.0","3701002619","2018-07-17","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834037","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834296","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834291","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0463","体彩顶呱刮十周年庆","3789000000702","10.0","3504630332989","3504630332989054","8","10.0","3701002619","2018-07-17","激活"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0267","甜蜜蜜","3724230088701","5.0","3502673047167","3502673047167001","7","25.0","3724220011","2018-08-07","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834297","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0446","天降财神","3724230088701","30.0","360446000355093","360446000355093001","10","30.0","3724220011","2018-08-06","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834294","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834285","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3703","青岛市","370303","市北一区","门店","3703003822","3703003822","2018-08-14","0468","巅峰对决","3703003822101","5.0","360468000058258","360468000058258054","10","5.0","3703003822","2018-06-30","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834275","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0463","体彩顶呱刮十周年庆","3789000000702","10.0","3504630332989","3504630332989056","8","10.0","3701002619","2018-07-17","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834002","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3703","青岛市","370303","市北一区","门店","3703003822","3703003822","2018-08-14","0468","巅峰对决","3703003822101","5.0","360468000058258","360468000058258055","10","5.0","3703003822","2018-06-30","激活"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0446","天降财神","3789000000702","30.0","360446000355815","360446000355815008","10","30.0","3703004946","2018-07-26","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834012","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3703","青岛市","370303","市北一区","门店","3703003822","3703003822","2018-08-14","0468","巅峰对决","3703003822101","5.0","360468000058258","360468000058258015","10","5.0","3703003822","2018-06-30","激活"
"37","山东","3703","青岛市","370312","崂山区","门店","3703927778","3703927778","2018-08-14","0453","旺旺","3703927778901","5.0","360453000133652","360453000133652059","9","5.0","3703012999","2018-02-28","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834011","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834027","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3703","青岛市","370303","市北一区","门店","3703003822","3703003822","2018-08-14","0468","巅峰对决","3703003822101","5.0","360468000058258","360468000058258014","10","5.0","3703003822","2018-06-30","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834040","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3716","泰安市","371662","市辖二区","门店","3716016059","3716016059","2018-08-14","0432","强力5","3716016059101","10.0","3504320062712","3504320062712042","8","15.0","3716733414","2017-07-28","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834051","9","2.0","3701001459","2018-08-14","售出"
